organisation_code,measure,value
CICA,B55,0.66
CICA,B56,0.75
CICA,B57,0.7
CICA,B58,0.82
CICA,B59,0.67
CICA,B60,0.77
CICA,C01_1,0.09
CICA,C01_2,0.16
CICA,C01_3,0.32
CICA,C01_4,0.43
CICA,D01,0.9
CICA,D02,0.69
CICA,D03,0.76
CICA,E01_YES,0.07
CICA,E03_YES,0.06
CICA,E05,0.47
CICA,E06_A,0.13
CICA,E06_B,0.47
CICA,E06_C,0.79
CICA,E06_D,0.57
CICA,W01,0.63
CICA,W02,0.7
CICA,W03,0.59
CICA,W04,0.49
CICA,J04B,0.67
CICA,W05,0.73
CICA,W07,0.08
CICA,W08,0.76
HMCTS,B01,0.87
HMCTS,B02,0.78
HMCTS,B03,0.74
HMCTS,B04,0.49
HMCTS,B05,0.61
HMCTS,B06,0.74
HMCTS,B07,0.79
HMCTS,B08,0.67
HMCTS,B09,0.78
HMCTS,B10,0.75
HMCTS,B11,0.61
HMCTS,B12,0.7
HMCTS,B13,0.75
HMCTS,B14,0.61
HMCTS,B15,0.6
HMCTS,B16,0.62
HMCTS,B17,0.4
HMCTS,B18,0.85
HMCTS,B19,0.81
HMCTS,B20,0.7
HMCTS,B21,0.61
HMCTS,B22,0.41
HMCTS,B23,0.44
HMCTS,B24,0.37
HMCTS,B25,0.75
HMCTS,B26,0.83
HMCTS,B27,0.62
HMCTS,B28,0.73
HMCTS,B29,0.64
HMCTS,B30,0.76
HMCTS,B31,0.87
HMCTS,B32,0.66
HMCTS,B33,0.58
HMCTS,B34,0.67
HMCTS,B35,0.15
HMCTS,B36,0.25
HMCTS,B37,0.12
HMCTS,B38,0.62
HMCTS,B39,0.55
HMCTS,B40,0.45
HMCTS,B41,0.46
HMCTS,B42,0.35
HMCTS,B43,0.32
HMCTS,B44,0.56
HMCTS,B45,0.32
HMCTS,B46,0.42
HMCTS,B47,0.54
HMCTS,B48,0.43
HMCTS,B49,0.44
HMCTS,B50,0.44
HMCTS,B51,0.41
HMCTS,B52,0.4
HMCTS,B53,0.28
HMCTS,B54,0.9
HMCTS,B55,0.64
HMCTS,B56,0.66
HMCTS,B57,0.64
HMCTS,B58,0.72
HMCTS,B59,0.54
HMCTS,B60,0.61
HMCTS,C01_1,0.1
HMCTS,C01_2,0.15
HMCTS,C01_3,0.29
HMCTS,C01_4,0.47
HMCTS,D01,0.86
HMCTS,D02,0.7
HMCTS,D03,0.69
HMCTS,E01_YES,0.1
HMCTS,E03_YES,0.09
HMCTS,E05,0.47
HMCTS,E06_A,0.15
HMCTS,E06_B,0.34
HMCTS,E06_C,0.62
HMCTS,E06_D,0.31
HMCTS,W01,0.54
HMCTS,W02,0.63
HMCTS,W03,0.54
HMCTS,W04,0.43
HMCTS,J04B,0.65
HMCTS,W05,0.67
HMCTS,W07,0.06
HMCTS,W08,0.71
HMPPHQ,B01,0.95
HMPPHQ,B02,0.87
HMPPHQ,B03,0.85
HMPPHQ,B04,0.67
HMPPHQ,B05,0.82
HMPPHQ,B06,0.86
HMPPHQ,B07,0.9
HMPPHQ,B08,0.79
HMPPHQ,B09,0.89
HMPPHQ,B10,0.86
HMPPHQ,B11,0.73
HMPPHQ,B12,0.84
HMPPHQ,B13,0.84
HMPPHQ,B14,0.72
HMPPHQ,B15,0.71
HMPPHQ,B16,0.73
HMPPHQ,B17,0.42
HMPPHQ,B18,0.88
HMPPHQ,B19,0.87
HMPPHQ,B20,0.83
HMPPHQ,B21,0.63
HMPPHQ,B22,0.51
HMPPHQ,B23,0.64
HMPPHQ,B24,0.56
HMPPHQ,B25,0.85
HMPPHQ,B26,0.9
HMPPHQ,B27,0.76
HMPPHQ,B28,0.76
HMPPHQ,B29,0.76
HMPPHQ,B30,0.82
HMPPHQ,B31,0.92
HMPPHQ,B32,0.66
HMPPHQ,B33,0.68
HMPPHQ,B34,0.72
HMPPHQ,B35,0.51
HMPPHQ,B36,0.53
HMPPHQ,B37,0.43
HMPPHQ,B38,0.72
HMPPHQ,B39,0.72
HMPPHQ,B40,0.66
HMPPHQ,B41,0.67
HMPPHQ,B42,0.44
HMPPHQ,B43,0.43
HMPPHQ,B44,0.67
HMPPHQ,B45,0.44
HMPPHQ,B46,0.5
HMPPHQ,B47,0.75
HMPPHQ,B48,0.64
HMPPHQ,B49,0.64
HMPPHQ,B50,0.61
HMPPHQ,B51,0.58
HMPPHQ,B52,0.52
HMPPHQ,B53,0.36
HMPPHQ,B54,0.93
HMPPHQ,B55,0.75
HMPPHQ,B56,0.74
HMPPHQ,B57,0.74
HMPPHQ,B58,0.81
HMPPHQ,B59,0.56
HMPPHQ,B60,0.78
HMPPHQ,C01_1,0.03
HMPPHQ,C01_2,0.09
HMPPHQ,C01_3,0.27
HMPPHQ,C01_4,0.62
HMPPHQ,D01,0.9
HMPPHQ,D02,0.68
HMPPHQ,D03,0.73
HMPPHQ,E01_YES,0.1
HMPPHQ,E03_YES,0.09
HMPPHQ,E05,0.47
HMPPHQ,E06_A,0.15
HMPPHQ,E06_B,0.43
HMPPHQ,E06_C,0.6
HMPPHQ,E06_D,0.35
HMPPHQ,W01,0.64
HMPPHQ,W02,0.73
HMPPHQ,W03,0.62
HMPPHQ,W04,0.46
HMPPHQ,J04B,0.72
HMPPHQ,W05,0.74
HMPPHQ,W07,0.05
HMPPHQ,W08,0.79
HMPS,B01,0.86
HMPS,B02,0.76
HMPS,B03,0.72
HMPS,B04,0.49
HMPS,B05,0.61
HMPS,B06,0.73
HMPS,B07,0.75
HMPS,B08,0.63
HMPS,B09,0.69
HMPS,B10,0.7
HMPS,B11,0.55
HMPS,B12,0.66
HMPS,B13,0.68
HMPS,B14,0.51
HMPS,B15,0.52
HMPS,B16,0.53
HMPS,B17,0.35
HMPS,B18,0.78
HMPS,B19,0.73
HMPS,B20,0.66
HMPS,B21,0.46
HMPS,B22,0.37
HMPS,B23,0.44
HMPS,B24,0.4
HMPS,B25,0.68
HMPS,B26,0.77
HMPS,B27,0.54
HMPS,B28,0.66
HMPS,B29,0.61
HMPS,B30,0.72
HMPS,B31,0.87
HMPS,B32,0.61
HMPS,B33,0.59
HMPS,B34,0.62
HMPS,B35,0.28
HMPS,B36,0.31
HMPS,B37,0.26
HMPS,B38,0.56
HMPS,B39,0.52
HMPS,B40,0.46
HMPS,B41,0.46
HMPS,B42,0.36
HMPS,B43,0.29
HMPS,B44,0.46
HMPS,B45,0.28
HMPS,B46,0.34
HMPS,B47,0.64
HMPS,B48,0.43
HMPS,B49,0.56
HMPS,B50,0.46
HMPS,B51,0.42
HMPS,B52,0.27
HMPS,B53,0.21
HMPS,B54,0.85
HMPS,B55,0.59
HMPS,B56,0.56
HMPS,B57,0.69
HMPS,B58,0.7
HMPS,B59,0.35
HMPS,B60,0.53
HMPS,C01_1,0.08
HMPS,C01_2,0.11
HMPS,C01_3,0.2
HMPS,C01_4,0.61
HMPS,D01,0.73
HMPS,D02,0.6
HMPS,D03,0.53
HMPS,E01_YES,0.17
HMPS,E03_YES,0.16
HMPS,E05,0.4
HMPS,E06_A,0.12
HMPS,E06_B,0.31
HMPS,E06_C,0.66
HMPS,E06_D,0.41
HMPS,W01,0.61
HMPS,W02,0.67
HMPS,W03,0.59
HMPS,W04,0.49
HMPS,J04B,0.67
HMPS,W05,0.7
HMPS,W07,0.07
HMPS,W08,0.66
LAA,B01,0.9
LAA,B02,0.86
LAA,B03,0.83
LAA,B04,0.73
LAA,B05,0.85
LAA,B06,0.9
LAA,B07,0.92
LAA,B08,0.83
LAA,B09,0.91
LAA,B10,0.89
LAA,B11,0.82
LAA,B12,0.87
LAA,B13,0.89
LAA,B14,0.85
LAA,B15,0.79
LAA,B16,0.8
LAA,B17,0.59
LAA,B18,0.92
LAA,B19,0.91
LAA,B20,0.87
LAA,B21,0.83
LAA,B22,0.65
LAA,B23,0.66
LAA,B24,0.55
LAA,B25,0.88
LAA,B26,0.9
LAA,B27,0.79
LAA,B28,0.9
LAA,B29,0.85
LAA,B30,0.9
LAA,B31,0.93
LAA,B32,0.83
LAA,B33,0.81
LAA,B34,0.87
LAA,B35,0.21
LAA,B36,0.47
LAA,B37,0.19
LAA,B38,0.8
LAA,B39,0.77
LAA,B40,0.71
LAA,B41,0.72
LAA,B42,0.68
LAA,B43,0.62
LAA,B44,0.8
LAA,B45,0.58
LAA,B46,0.71
LAA,B47,0.72
LAA,B48,0.77
LAA,B49,0.66
LAA,B50,0.71
LAA,B51,0.7
LAA,B52,0.69
LAA,B53,0.63
LAA,B54,0.94
LAA,B55,0.83
LAA,B56,0.85
LAA,B57,0.82
LAA,B58,0.91
LAA,B59,0.78
LAA,B60,0.84
LAA,C01_1,0.04
LAA,C01_2,0.11
LAA,C01_3,0.28
LAA,C01_4,0.57
LAA,D01,0.94
LAA,D02,0.8
LAA,D03,0.85
LAA,E01_YES,0.06
LAA,E03_YES,0.05
LAA,E05,0.44
LAA,E06_A,0.21
LAA,E06_B,0.33
LAA,E06_C,0.46
LAA,E06_D,0.38
LAA,W01,0.64
LAA,W02,0.71
LAA,W03,0.61
LAA,W04,0.44
LAA,J04B,0.72
LAA,W05,0.72
LAA,W07,0.06
LAA,W08,0.82
MOJHQ,B01,0.93
MOJHQ,B02,0.85
MOJHQ,B03,0.82
MOJHQ,B04,0.66
MOJHQ,B05,0.86
MOJHQ,B06,0.8
MOJHQ,B07,0.83
MOJHQ,B08,0.78
MOJHQ,B09,0.9
MOJHQ,B10,0.87
MOJHQ,B11,0.68
MOJHQ,B12,0.83
MOJHQ,B13,0.85
MOJHQ,B14,0.73
MOJHQ,B15,0.69
MOJHQ,B16,0.73
MOJHQ,B17,0.41
MOJHQ,B18,0.89
MOJHQ,B19,0.87
MOJHQ,B20,0.84
MOJHQ,B21,0.69
MOJHQ,B22,0.54
MOJHQ,B23,0.63
MOJHQ,B24,0.52
MOJHQ,B25,0.85
MOJHQ,B26,0.9
MOJHQ,B27,0.78
MOJHQ,B28,0.83
MOJHQ,B29,0.73
MOJHQ,B30,0.75
MOJHQ,B31,0.89
MOJHQ,B32,0.77
MOJHQ,B33,0.63
MOJHQ,B34,0.73
MOJHQ,B35,0.38
MOJHQ,B36,0.42
MOJHQ,B37,0.29
MOJHQ,B38,0.81
MOJHQ,B39,0.72
MOJHQ,B40,0.61
MOJHQ,B41,0.65
MOJHQ,B42,0.44
MOJHQ,B43,0.4
MOJHQ,B44,0.7
MOJHQ,B45,0.45
MOJHQ,B46,0.56
MOJHQ,B47,0.71
MOJHQ,B48,0.68
MOJHQ,B49,0.51
MOJHQ,B50,0.59
MOJHQ,B51,0.56
MOJHQ,B52,0.58
MOJHQ,B53,0.4
MOJHQ,B54,0.92
MOJHQ,B55,0.77
MOJHQ,B56,0.74
MOJHQ,B57,0.73
MOJHQ,B58,0.84
MOJHQ,B59,0.67
MOJHQ,B60,0.78
MOJHQ,C01_1,0.06
MOJHQ,C01_2,0.13
MOJHQ,C01_3,0.39
MOJHQ,C01_4,0.41
MOJHQ,D01,0.94
MOJHQ,D02,0.66
MOJHQ,D03,0.74
MOJHQ,E01_YES,0.08
MOJHQ,E03_YES,0.07
MOJHQ,E05,0.4
MOJHQ,E06_A,0.16
MOJHQ,E06_B,0.41
MOJHQ,E06_C,0.61
MOJHQ,E06_D,0.32
MOJHQ,W01,0.6
MOJHQ,W02,0.69
MOJHQ,W03,0.58
MOJHQ,W04,0.43
MOJHQ,J04B,0.7
MOJHQ,W05,0.72
MOJHQ,W07,0.05
MOJHQ,W08,0.8
NPS,B01,0.94
NPS,B02,0.88
NPS,B03,0.81
NPS,B04,0.5
NPS,B05,0.68
NPS,B06,0.86
NPS,B07,0.87
NPS,B08,0.72
NPS,B09,0.81
NPS,B10,0.78
NPS,B11,0.68
NPS,B12,0.75
NPS,B13,0.78
NPS,B14,0.66
NPS,B15,0.65
NPS,B16,0.65
NPS,B17,0.36
NPS,B18,0.85
NPS,B19,0.8
NPS,B20,0.7
NPS,B21,0.62
NPS,B22,0.52
NPS,B23,0.47
NPS,B24,0.45
NPS,B25,0.77
NPS,B26,0.85
NPS,B27,0.62
NPS,B28,0.71
NPS,B29,0.66
NPS,B30,0.81
NPS,B31,0.9
NPS,B32,0.68
NPS,B33,0.46
NPS,B34,0.56
NPS,B35,0.21
NPS,B36,0.29
NPS,B37,0.21
NPS,B38,0.67
NPS,B39,0.67
NPS,B40,0.58
NPS,B41,0.57
NPS,B42,0.37
NPS,B43,0.25
NPS,B44,0.61
NPS,B45,0.28
NPS,B46,0.39
NPS,B47,0.67
NPS,B48,0.48
NPS,B49,0.58
NPS,B50,0.52
NPS,B51,0.48
NPS,B52,0.39
NPS,B53,0.25
NPS,B54,0.88
NPS,B55,0.59
NPS,B56,0.65
NPS,B57,0.66
NPS,B58,0.73
NPS,B59,0.47
NPS,B60,0.72
NPS,C01_1,0.07
NPS,C01_2,0.1
NPS,C01_3,0.26
NPS,C01_4,0.57
NPS,D01,0.86
NPS,D02,0.59
NPS,D03,0.67
NPS,E01_YES,0.12
NPS,E03_YES,0.1
NPS,E05,0.49
NPS,E06_A,0.19
NPS,E06_B,0.43
NPS,E06_C,0.61
NPS,E06_D,0.36
NPS,W01,0.57
NPS,W02,0.68
NPS,W03,0.55
NPS,W04,0.39
NPS,J04B,0.65
NPS,W05,0.68
NPS,W07,0.05
NPS,W08,0.73
OPG,B01,0.84
OPG,B02,0.72
OPG,B03,0.74
OPG,B04,0.53
OPG,B05,0.71
OPG,B06,0.85
OPG,B07,0.89
OPG,B08,0.74
OPG,B09,0.82
OPG,B10,0.79
OPG,B11,0.69
OPG,B12,0.74
OPG,B13,0.81
OPG,B14,0.76
OPG,B15,0.7
OPG,B16,0.7
OPG,B17,0.48
OPG,B18,0.85
OPG,B19,0.8
OPG,B20,0.71
OPG,B21,0.68
OPG,B22,0.47
OPG,B23,0.53
OPG,B24,0.42
OPG,B25,0.79
OPG,B26,0.84
OPG,B27,0.65
OPG,B28,0.8
OPG,B29,0.73
OPG,B30,0.83
OPG,B31,0.91
OPG,B32,0.77
OPG,B33,0.65
OPG,B34,0.76
OPG,B35,0.17
OPG,B36,0.29
OPG,B37,0.14
OPG,B38,0.7
OPG,B39,0.63
OPG,B40,0.63
OPG,B41,0.57
OPG,B42,0.44
OPG,B43,0.48
OPG,B44,0.67
OPG,B45,0.39
OPG,B46,0.49
OPG,B47,0.66
OPG,B48,0.59
OPG,B49,0.5
OPG,B50,0.57
OPG,B51,0.56
OPG,B52,0.49
OPG,B53,0.39
OPG,B54,0.89
OPG,B55,0.62
OPG,B56,0.67
OPG,B57,0.63
OPG,B58,0.78
OPG,B59,0.59
OPG,B60,0.68
OPG,C01_1,0.11
OPG,C01_2,0.2
OPG,C01_3,0.34
OPG,C01_4,0.35
OPG,D01,0.87
OPG,D02,0.64
OPG,D03,0.68
OPG,E01_YES,0.12
OPG,E03_YES,0.09
OPG,E05,0.37
OPG,E06_A,0.14
OPG,E06_B,0.42
OPG,E06_C,0.57
OPG,E06_D,0.41
OPG,W01,0.53
OPG,W02,0.59
OPG,W03,0.51
OPG,W04,0.42
OPG,J04B,0.64
OPG,W05,0.61
OPG,W07,0.08
OPG,W08,0.65
NCA,B01,0.92
NCA,B02,0.83
NCA,B03,0.8
NCA,B04,0.58
NCA,B05,0.76
NCA,B06,0.85
NCA,B07,0.85
NCA,B08,0.72
NCA,B09,0.87
NCA,B10,0.82
NCA,B11,0.67
NCA,B12,0.77
NCA,B13,0.81
NCA,B14,0.65
NCA,B15,0.63
NCA,B16,0.68
NCA,B17,0.39
NCA,B18,0.87
NCA,B19,0.83
NCA,B20,0.75
NCA,B21,0.46
NCA,B22,0.44
NCA,B23,0.52
NCA,B24,0.46
NCA,B25,0.82
NCA,B26,0.88
NCA,B27,0.69
NCA,B28,0.75
NCA,B29,0.64
NCA,B30,0.71
NCA,B31,0.82
NCA,B32,0.5
NCA,B33,0.6
NCA,B34,0.72
NCA,B35,0.41
NCA,B36,0.41
NCA,B37,0.34
NCA,B38,0.65
NCA,B39,0.63
NCA,B40,0.55
NCA,B41,0.54
NCA,B42,0.28
NCA,B43,0.31
NCA,B44,0.61
NCA,B45,0.36
NCA,B46,0.44
NCA,B47,0.72
NCA,B48,0.56
NCA,B49,0.55
NCA,B50,0.57
NCA,B51,0.53
NCA,B52,0.51
NCA,B53,0.34
NCA,B54,0.88
NCA,B55,0.69
NCA,B56,0.65
NCA,B57,0.73
NCA,B58,0.77
NCA,B59,0.45
NCA,B60,0.71
NCA,C01_1,0.06
NCA,C01_2,0.1
NCA,C01_3,0.3
NCA,C01_4,0.54
NCA,D01,0.92
NCA,D02,0.67
NCA,D03,0.71
NCA,E01_YES,0.11
NCA,E03_YES,0.09
NCA,E05,0.39
NCA,E06_A,0.14
NCA,E06_B,0.34
NCA,E06_C,0.65
NCA,E06_D,0.32
NCA,W01,0.66
NCA,W02,0.73
NCA,W03,0.64
NCA,W04,0.53
NCA,J04B,0.75
NCA,W05,0.77
NCA,W07,0.04
NCA,W08,0.75
NSANDI,B01,0.92
NSANDI,B02,0.85
NSANDI,B03,0.81
NSANDI,B04,0.65
NSANDI,B05,0.87
NSANDI,B06,0.84
NSANDI,B07,0.89
NSANDI,B08,0.75
NSANDI,B09,0.89
NSANDI,B10,0.87
NSANDI,B11,0.78
NSANDI,B12,0.8
NSANDI,B13,0.78
NSANDI,B14,0.76
NSANDI,B15,0.71
NSANDI,B16,0.7
NSANDI,B17,0.46
NSANDI,B18,0.85
NSANDI,B19,0.89
NSANDI,B20,0.84
NSANDI,B21,0.88
NSANDI,B22,0.7
NSANDI,B23,0.42
NSANDI,B24,0.65
NSANDI,B25,0.79
NSANDI,B26,0.82
NSANDI,B27,0.71
NSANDI,B28,0.78
NSANDI,B29,0.69
NSANDI,B30,0.82
NSANDI,B31,0.95
NSANDI,B32,0.68
NSANDI,B33,0.6
NSANDI,B34,0.76
NSANDI,B35,0.38
NSANDI,B36,0.48
NSANDI,B37,0.29
NSANDI,B38,0.76
NSANDI,B39,0.65
NSANDI,B40,0.56
NSANDI,B41,0.63
NSANDI,B42,0.42
NSANDI,B43,0.51
NSANDI,B44,0.77
NSANDI,B45,0.49
NSANDI,B46,0.66
NSANDI,B47,0.66
NSANDI,B48,0.66
NSANDI,B49,0.61
NSANDI,B50,0.55
NSANDI,B51,0.55
NSANDI,B52,0.62
NSANDI,B53,0.53
NSANDI,B54,0.89
NSANDI,B55,0.72
NSANDI,B56,0.78
NSANDI,B57,0.68
NSANDI,B58,0.79
NSANDI,B59,0.64
NSANDI,B60,0.76
NSANDI,C01_1,0.07
NSANDI,C01_2,0.15
NSANDI,C01_3,0.4
NSANDI,C01_4,0.38
NSANDI,D01,0.94
NSANDI,D02,0.74
NSANDI,D03,0.76
NSANDI,E01_YES,0.08
NSANDI,E03_YES,0.09
NSANDI,E05,0.35
NSANDI,E06_A,0.25
NSANDI,E06_B,0.24
NSANDI,E06_C,0.59
NSANDI,E06_D,0.33
NSANDI,W01,0.61
NSANDI,W02,0.74
NSANDI,W03,0.63
NSANDI,W04,0.44
NSANDI,J04B,0.67
NSANDI,W05,0.73
NSANDI,W07,0.04
NSANDI,W08,0.78
OFQUAL,B01,0.88
OFQUAL,B02,0.82
OFQUAL,B03,0.78
OFQUAL,B04,0.6
OFQUAL,B05,0.84
OFQUAL,B06,0.86
OFQUAL,B07,0.87
OFQUAL,B08,0.79
OFQUAL,B09,0.87
OFQUAL,B10,0.88
OFQUAL,B11,0.73
OFQUAL,B12,0.84
OFQUAL,B13,0.85
OFQUAL,B14,0.73
OFQUAL,B15,0.69
OFQUAL,B16,0.74
OFQUAL,B17,0.42
OFQUAL,B18,0.91
OFQUAL,B19,0.88
OFQUAL,B20,0.81
OFQUAL,B21,0.6
OFQUAL,B22,0.53
OFQUAL,B23,0.45
OFQUAL,B24,0.49
OFQUAL,B25,0.86
OFQUAL,B26,0.86
OFQUAL,B27,0.75
OFQUAL,B28,0.77
OFQUAL,B29,0.75
OFQUAL,B30,0.8
OFQUAL,B31,0.91
OFQUAL,B32,0.87
OFQUAL,B33,0.6
OFQUAL,B34,0.71
OFQUAL,B35,0.6
OFQUAL,B36,0.62
OFQUAL,B37,0.55
OFQUAL,B38,0.78
OFQUAL,B39,0.71
OFQUAL,B40,0.57
OFQUAL,B41,0.64
OFQUAL,B42,0.49
OFQUAL,B43,0.49
OFQUAL,B44,0.72
OFQUAL,B45,0.52
OFQUAL,B46,0.52
OFQUAL,B47,0.56
OFQUAL,B48,0.66
OFQUAL,B49,0.58
OFQUAL,B50,0.64
OFQUAL,B51,0.64
OFQUAL,B52,0.61
OFQUAL,B53,0.48
OFQUAL,B54,0.91
OFQUAL,B55,0.69
OFQUAL,B56,0.72
OFQUAL,B57,0.67
OFQUAL,B58,0.79
OFQUAL,B59,0.74
OFQUAL,B60,0.78
OFQUAL,C01_1,0.07
OFQUAL,C01_2,0.13
OFQUAL,C01_3,0.45
OFQUAL,C01_4,0.34
OFQUAL,D01,0.95
OFQUAL,D02,0.75
OFQUAL,D03,0.81
OFQUAL,E01_YES,0.11
OFQUAL,E03_YES,0.07
OFQUAL,E05,0.71
OFQUAL,E06_A,0.07
OFQUAL,E06_B,0.27
OFQUAL,E06_C,0.73
OFQUAL,E06_D,0.7
OFQUAL,W01,0.57
OFQUAL,W02,0.66
OFQUAL,W03,0.55
OFQUAL,W04,0.41
OFQUAL,J04B,0.69
OFQUAL,W05,0.74
OFQUAL,W07,0.01
OFQUAL,W08,0.83
ORR,B01,0.94
ORR,B02,0.85
ORR,B03,0.86
ORR,B04,0.73
ORR,B05,0.92
ORR,B06,0.82
ORR,B07,0.88
ORR,B08,0.77
ORR,B09,0.9
ORR,B10,0.88
ORR,B11,0.73
ORR,B12,0.83
ORR,B13,0.82
ORR,B14,0.75
ORR,B15,0.72
ORR,B16,0.68
ORR,B17,0.39
ORR,B18,0.92
ORR,B19,0.88
ORR,B20,0.81
ORR,B21,0.77
ORR,B22,0.69
ORR,B23,0.44
ORR,B24,0.62
ORR,B25,0.86
ORR,B26,0.89
ORR,B27,0.75
ORR,B28,0.81
ORR,B29,0.74
ORR,B30,0.85
ORR,B31,0.93
ORR,B32,0.77
ORR,B33,0.65
ORR,B34,0.77
ORR,B35,0.36
ORR,B36,0.39
ORR,B37,0.36
ORR,B38,0.8
ORR,B39,0.73
ORR,B40,0.64
ORR,B41,0.7
ORR,B42,0.56
ORR,B43,0.49
ORR,B44,0.78
ORR,B45,0.57
ORR,B46,0.66
ORR,B47,0.64
ORR,B48,0.73
ORR,B49,0.52
ORR,B50,0.57
ORR,B51,0.56
ORR,B52,0.62
ORR,B53,0.42
ORR,B54,0.93
ORR,B55,0.75
ORR,B56,0.76
ORR,B57,0.69
ORR,B58,0.79
ORR,B59,0.53
ORR,B60,0.74
ORR,C01_1,0.07
ORR,C01_2,0.15
ORR,C01_3,0.46
ORR,C01_4,0.32
ORR,D01,0.91
ORR,D02,0.63
ORR,D03,0.78
ORR,E01_YES,0.08
ORR,E03_YES,0.07
ORR,E05,0.32
ORR,E06_A,0.22
ORR,E06_B,0.42
ORR,E06_C,0.74
ORR,E06_D,0
ORR,W01,0.61
ORR,W02,0.68
ORR,W03,0.63
ORR,W04,0.45
ORR,J04B,0.71
ORR,W05,0.7
ORR,W07,0.03
ORR,W08,0.8
OFGEM,B01,0.9
OFGEM,B02,0.81
OFGEM,B03,0.77
OFGEM,B04,0.62
OFGEM,B05,0.85
OFGEM,B06,0.82
OFGEM,B07,0.84
OFGEM,B08,0.76
OFGEM,B09,0.88
OFGEM,B10,0.89
OFGEM,B11,0.67
OFGEM,B12,0.82
OFGEM,B13,0.82
OFGEM,B14,0.72
OFGEM,B15,0.69
OFGEM,B16,0.69
OFGEM,B17,0.37
OFGEM,B18,0.88
OFGEM,B19,0.85
OFGEM,B20,0.8
OFGEM,B21,0.64
OFGEM,B22,0.48
OFGEM,B23,0.54
OFGEM,B24,0.46
OFGEM,B25,0.87
OFGEM,B26,0.9
OFGEM,B27,0.75
OFGEM,B28,0.8
OFGEM,B29,0.71
OFGEM,B30,0.71
OFGEM,B31,0.9
OFGEM,B32,0.65
OFGEM,B33,0.58
OFGEM,B34,0.66
OFGEM,B35,0.32
OFGEM,B36,0.37
OFGEM,B37,0.25
OFGEM,B38,0.77
OFGEM,B39,0.65
OFGEM,B40,0.57
OFGEM,B41,0.61
OFGEM,B42,0.31
OFGEM,B43,0.31
OFGEM,B44,0.7
OFGEM,B45,0.53
OFGEM,B46,0.56
OFGEM,B47,0.7
OFGEM,B48,0.7
OFGEM,B49,0.47
OFGEM,B50,0.57
OFGEM,B51,0.57
OFGEM,B52,0.52
OFGEM,B53,0.26
OFGEM,B54,0.92
OFGEM,B55,0.75
OFGEM,B56,0.77
OFGEM,B57,0.71
OFGEM,B58,0.8
OFGEM,B59,0.56
OFGEM,B60,0.73
OFGEM,C01_1,0.06
OFGEM,C01_2,0.19
OFGEM,C01_3,0.47
OFGEM,C01_4,0.28
OFGEM,D01,0.88
OFGEM,D02,0.55
OFGEM,D03,0.8
OFGEM,E01_YES,0.06
OFGEM,E03_YES,0.06
OFGEM,E05,0.45
OFGEM,E06_A,0.19
OFGEM,E06_B,0.55
OFGEM,E06_C,0.59
OFGEM,E06_D,0.31
OFGEM,W01,0.55
OFGEM,W02,0.62
OFGEM,W03,0.52
OFGEM,W04,0.39
OFGEM,J04B,0.68
OFGEM,W05,0.69
OFGEM,W07,0.07
OFGEM,W08,0.74
OFSTED,B01,0.94
OFSTED,B02,0.86
OFSTED,B03,0.86
OFSTED,B04,0.64
OFSTED,B05,0.76
OFSTED,B06,0.93
OFSTED,B07,0.93
OFSTED,B08,0.82
OFSTED,B09,0.9
OFSTED,B10,0.88
OFSTED,B11,0.79
OFSTED,B12,0.86
OFSTED,B13,0.88
OFSTED,B14,0.84
OFSTED,B15,0.8
OFSTED,B16,0.79
OFSTED,B17,0.48
OFSTED,B18,0.93
OFSTED,B19,0.9
OFSTED,B20,0.81
OFSTED,B21,0.74
OFSTED,B22,0.65
OFSTED,B23,0.53
OFSTED,B24,0.55
OFSTED,B25,0.84
OFSTED,B26,0.92
OFSTED,B27,0.79
OFSTED,B28,0.81
OFSTED,B29,0.84
OFSTED,B30,0.88
OFSTED,B31,0.95
OFSTED,B32,0.83
OFSTED,B33,0.74
OFSTED,B34,0.79
OFSTED,B35,0.57
OFSTED,B36,0.64
OFSTED,B37,0.48
OFSTED,B38,0.83
OFSTED,B39,0.78
OFSTED,B40,0.74
OFSTED,B41,0.73
OFSTED,B42,0.6
OFSTED,B43,0.55
OFSTED,B44,0.83
OFSTED,B45,0.52
OFSTED,B46,0.54
OFSTED,B47,0.77
OFSTED,B48,0.75
OFSTED,B49,0.65
OFSTED,B50,0.72
OFSTED,B51,0.7
OFSTED,B52,0.67
OFSTED,B53,0.53
OFSTED,B54,0.9
OFSTED,B55,0.72
OFSTED,B56,0.77
OFSTED,B57,0.73
OFSTED,B58,0.78
OFSTED,B59,0.71
OFSTED,B60,0.84
OFSTED,C01_1,0.04
OFSTED,C01_2,0.11
OFSTED,C01_3,0.34
OFSTED,C01_4,0.51
OFSTED,D01,0.92
OFSTED,D02,0.73
OFSTED,D03,0.81
OFSTED,E01_YES,0.07
OFSTED,E03_YES,0.07
OFSTED,E05,0.39
OFSTED,E06_A,0.14
OFSTED,E06_B,0.28
OFSTED,E06_C,0.64
OFSTED,E06_D,0.38
OFSTED,W01,0.64
OFSTED,W02,0.74
OFSTED,W03,0.63
OFSTED,W04,0.47
OFSTED,J04B,0.74
OFSTED,W05,0.73
OFSTED,W07,0.04
OFSTED,W08,0.84
AIB,B01,0.87
AIB,B02,0.81
AIB,B03,0.73
AIB,B04,0.67
AIB,B05,0.85
AIB,B06,0.85
AIB,B07,0.87
